"policy_id","cal_year","occurrence_date","usage","occasional_commercial","area","province","overnight_parking","security_device","vehicle_id","body_type","vehicle_power","fuel","transmission","engine_cc","vehicle_value","gender","age","ncd_level","gross_amount","net_amount","marital","employment","occupation","years_licensed","licensing_age","vehicle_age","reported_mileage","num_drivers","exposure","employment_missing","reported_mileage_missing","engine_cc_missing"
"P0020385",2021,2021-04-13,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Low","Diesel","M",600,12302,"M",29,2,7990.11663482465,7740.11663482465,"Single","Employed","Primary Teacher",12,17,10,13000,2,1,0,0,0
"P0020386",2021,2021-02-25,"Commuting",FALSE,"Urban","Leinster","Street",TRUE,1,"Saloon","Med","Diesel","M",930,21898,"F",51,0,6211.65182881678,5961.65182881678,"Married","Employed","Accountant",29,22,8,7000,1,0.909589041,0,0,0
"P0020386",2021,2021-11-07,"Commuting",FALSE,"Urban","Leinster","Street",TRUE,1,"Saloon","Med","Diesel","M",930,21898,"F",51,0,7933.38781948727,7683.38781948727,"Married","Employed","Accountant",29,22,8,7000,1,0.909589041,0,0,0
"P0020392",2021,2021-08-28,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Diesel","M",600,11534,"F",36,3,25544.4106988918,25294.4106988918,"Single","Employed","Primary Teacher",17,19,13,12500,1,1,0,0,0
"P0020392",2022,2022-09-15,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Diesel","M",600,11534,"F",37,1,2058.04095851739,1808.04095851739,"Single","Employed","Primary Teacher",18,19,14,12000,1,1,0,0,0
"P0020392",2023,2023-08-16,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Diesel","M",600,11534,"F",38,0,8335.20710081565,8085.20710081565,"Single","Employed","Primary Teacher",19,19,15,7500,1,1,0,0,0
"P0020392",2024,2024-04-22,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Diesel","M",600,11534,"F",39,0,9451.75082998818,9201.75082998818,"Single","Employed","Primary Teacher",20,19,16,9000,1,1,0,0,0
"P0020393",2019,2019-09-27,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Hatchback","Low","Petrol","M",600,12930,"F",37,1,2238.65517156181,1988.65517156181,"Single","Employed","Primary Teacher",18,19,9,12000,1,1,0,0,0
"P0020397",2022,2022-07-10,"Private",FALSE,"Suburban","Leinster","Street",FALSE,1,"Van","Low","Petrol","M",609,13381,"M",33,1,18230.9142479544,17980.9142479544,"Married","Unemployed","Skilled Trades",13,20,8,8500,1,0.728767123,0,0,0
"P0020397",2023,2023-05-27,"Private",FALSE,"Suburban","Leinster","Street",FALSE,1,"Van","Low","Petrol","M",609,13381,"M",34,0,14351.4893721259,14101.4893721259,"Married","Unemployed","Skilled Trades",14,20,9,9000,1,1,0,0,0
"P0020399",2024,2024-10-29,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"Hatchback","Med","Diesel","M",600,15208,"F",60,5,7875.644770482,7625.644770482,"Married","Employed","Retail",41,19,12,14000,1,1,0,0,0
"P0020401",2024,2024-06-18,"Commercial",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",4948,90000,"F",60,4,7118.65941474932,6868.65941474932,"Married","Employed","Driver/Delivery",39,21,12,25000,1,1,0,0,0
"P0020401",2024,2024-11-11,"Commercial",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",4948,90000,"F",60,4,17557.2277062395,17307.2277062395,"Married","Employed","Driver/Delivery",39,21,12,25000,1,1,0,0,0
"P0020402",2018,2018-01-17,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Diesel","M",4890,90000,"M",58,2,11674.5185484657,11424.5185484657,"Married","Employed","Garda",37,21,5,13500,1,1,0,0,0
"P0020402",2018,2018-08-05,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Diesel","M",4890,90000,"M",58,2,3864.15490897361,3614.15490897361,"Married","Employed","Garda",37,21,5,13500,1,1,0,0,0
"P0020405",2023,2023-07-21,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,12498,"M",39,0,9785.90879339032,9535.90879339032,"Married","Employed","Doctor",20,19,10,22500,1,0.452054795,0,0,0
"P0020406",2023,2023-11-20,"Commuting",FALSE,"Rural","Connacht","Garage",TRUE,1,"Saloon","Med","Hybrid","A",670,16454,"F",39,1,2936.67051784104,2686.67051784104,"Single","Employed","Other",21,18,7,15500,1,0.336986301,0,0,0
"P0020408",2018,2018-06-10,"Commercial",FALSE,"Rural","Munster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,16653,"M",34,3,12297.3908413823,12047.3908413823,"Married","Unemployed","Farmer",17,17,12,31500,1,1,0,0,0
"P0020408",2018,2018-12-23,"Commercial",FALSE,"Rural","Munster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,16653,"M",34,3,16761.607692258,16511.607692258,"Married","Unemployed","Farmer",17,17,12,31500,1,1,0,0,0
"P0020410",2020,2020-11-19,"Private",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",668,21671,"M",22,2,18586.7730912123,18336.7730912123,"Single","Unemployed","Accountant",4,18,9,15500,2,1,0,0,0
"P0020410",2022,2022-07-27,"Private",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",668,21671,"M",24,1,8246.23522524329,7996.23522524329,"Single","Unemployed","Accountant",6,18,11,9500,2,1,0,0,0
"P0020410",2022,2022-07-28,"Private",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",668,21671,"M",24,1,12739.727183157,12489.727183157,"Single","Unemployed","Accountant",6,18,11,9500,2,1,0,0,0
"P0020415",2017,2017-02-01,"Private",FALSE,"Suburban","Connacht","Street",FALSE,1,"Saloon","Med","Diesel","M",953,23697,"F",19,1,5092.31973437288,4842.31973437288,"Single","Student","Unemployed",1,18,8,6000,1,1,0,0,0
"P0020415",2018,2018-01-08,"Private",FALSE,"Suburban","Connacht","Street",FALSE,1,"Saloon","Med","Diesel","M",953,23697,"F",20,0,41374.7454340814,41124.7454340814,"Single","Student","Unemployed",2,18,9,5500,1,1,0,0,0
"P0020415",2018,2018-03-31,"Private",FALSE,"Suburban","Connacht","Street",FALSE,1,"Saloon","Med","Diesel","M",953,23697,"F",20,0,9100.75994289188,8850.75994289188,"Single","Student","Unemployed",2,18,9,5500,1,1,0,0,0
"P0020415",2022,2022-10-29,"Private",FALSE,"Suburban","Connacht","Street",FALSE,1,"Saloon","Med","Diesel","M",953,23697,"F",24,0,12437.6357645888,12187.6357645888,"Single","Student","Unemployed",6,18,9,12500,1,1,0,0,0
"P0020417",2023,2023-01-27,"Commercial",FALSE,"Rural","Leinster","Garage",TRUE,1,"Van","Med","Diesel","M",1579,36852,"F",36,2,15989.5421364444,15739.5421364444,"Single","Self-Employed","Driver/Delivery",19,17,9,23000,2,1,0,0,0
"P0020417",2024,2024-08-18,"Commercial",FALSE,"Rural","Leinster","Garage",TRUE,1,"Van","Med","Diesel","M",1579,36852,"F",37,0,10194.2570535359,9944.2570535359,"Single","Self-Employed","Driver/Delivery",20,17,10,15500,2,1,0,0,0
"P0020419",2023,2023-08-16,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Hatchback","Med","Petrol","M",1152,31386,"F",39,2,3758.81836002713,3508.81836002713,"Married","Employed","Garda",22,17,9,8000,1,1,0,0,0
"P0020419",2024,2024-02-06,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Hatchback","Med","Petrol","M",1152,31386,"F",40,0,1115.29358162454,865.293581624536,"Married","Employed","Garda",23,17,10,13000,1,1,0,0,0
"P0020421",2022,2022-09-08,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",24,1,9065.37406764643,8815.37406764643,"Single","Student","Lecturer",6,18,7,5500,1,0.463013699,0,0,0
"P0020421",2023,2023-01-20,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",25,0,9009.77847974858,8759.77847974858,"Single","Student","Lecturer",7,18,8,4500,1,1,0,0,0
"P0020421",2023,2023-05-03,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",25,0,12644.5992336522,12394.5992336522,"Single","Student","Lecturer",7,18,8,4500,1,1,0,0,0
"P0020421",2023,2023-09-06,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",25,0,30934.935452856,30684.935452856,"Single","Student","Lecturer",7,18,8,4500,1,1,0,0,0
"P0020421",2023,2023-09-15,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",25,0,4926.05578854598,4676.05578854598,"Single","Student","Lecturer",7,18,8,4500,1,1,0,0,0
"P0020421",2023,2023-12-20,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",25,0,14507.142621322,14257.142621322,"Single","Student","Lecturer",7,18,8,4500,1,1,0,0,0
"P0020421",2024,2024-04-18,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,13301,"F",26,0,9250.78659764821,9000.78659764821,"Single","Student","Lecturer",8,18,9,7500,1,1,0,0,0
"P0020423",2018,2018-04-14,"Commercial",FALSE,"Rural","Leinster","Driveway",FALSE,1,"Estate","Low","Diesel","M",600,10705,"M",44,3,4736.93492873713,4486.93492873713,"Married","Self-Employed","Farmer",25,19,12,16500,1,0.780821918,0,0,0
"P0020424",2023,2023-02-20,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Saloon","Med","Petrol","M",602,14904,"F",49,2,11486.0732332146,11236.0732332146,"Married","Employed","Garda",32,17,8,12000,2,1,0,0,0
"P0020424",2023,2023-05-31,"Commuting",FALSE,"Suburban","Munster","Driveway",FALSE,1,"Saloon","Med","Petrol","M",602,14904,"F",49,2,19924.0043036278,19674.0043036278,"Married","Employed","Garda",32,17,8,12000,2,1,0,0,0
"P0020425",2021,2021-10-15,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Petrol","M",600,11985,"F",37,1,8321.13679861415,8071.13679861415,"Married","Self-Employed","Secondary Teacher",18,19,6,18500,2,0.526027397,0,0,0
"P0020425",2023,2023-10-06,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Low","Petrol","M",600,11985,"F",39,1,14721.5496098507,14471.5496098507,"Married","Self-Employed","Secondary Teacher",20,19,8,14000,2,1,0,0,0
"P0020428",2020,2020-07-02,"Commercial",FALSE,"Urban","Leinster","Street",FALSE,1,"Estate","Med","Diesel","M",600,12540,"M",22,2,14018.0873601007,13768.0873601007,"Single","Student","Driver/Delivery",4,18,10,20000,1,1,0,0,0
"P0020428",2022,2022-02-06,"Commercial",FALSE,"Urban","Leinster","Street",FALSE,1,"Estate","Med","Diesel","M",600,12540,"M",24,1,2794.88980497548,2544.88980497548,"Single","Student","Driver/Delivery",6,18,12,25000,1,1,0,0,0
"P0020429",2021,2021-02-14,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Saloon","High","Diesel","M",838,31505,"M",37,2,18571.3303029098,18321.3303029098,"Married","Self-Employed","Accountant",20,17,9,12000,1,1,0,0,0
"P0020429",2021,2021-09-10,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Saloon","High","Diesel","M",838,31505,"M",37,2,22087.4568759613,21837.4568759613,"Married","Self-Employed","Accountant",20,17,9,12000,1,1,0,0,0
"P0020429",2023,2023-02-15,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Saloon","High","Diesel","M",838,31505,"M",39,1,10513.9367233404,10263.9367233404,"Married","Self-Employed","Accountant",22,17,11,13500,1,1,0,0,0
"P0020430",2022,2022-07-14,"Private",FALSE,"Rural","Ulster","Garage",TRUE,1,"Saloon","Low","Diesel","M",600,7194,"F",28,1,20608.559482929,20358.559482929,"Single","Student","Garda",11,17,12,15000,1,0.923287671,0,0,0
"P0020430",2022,2022-08-02,"Private",FALSE,"Rural","Ulster","Garage",TRUE,1,"Saloon","Low","Diesel","M",600,7194,"F",28,1,10827.2643541889,10577.2643541889,"Single","Student","Garda",11,17,12,15000,1,0.923287671,0,0,0
"P0020430",2024,2024-11-26,"Private",FALSE,"Rural","Ulster","Garage",TRUE,1,"Saloon","Low","Diesel","M",600,7194,"F",30,1,47633.0028533504,47383.0028533504,"Single","Student","Garda",13,17,14,8500,1,1,0,0,0
"P0020436",2022,2022-08-21,"Commercial",FALSE,"Suburban","Connacht","Street",FALSE,1,"Van","Low","Petrol","M",600,14298,"F",49,5,3572.31090014743,3322.31090014743,"Married","Employed","Skilled Trades",31,18,15,21500,1,1,0,0,0
"P0020438",2018,2018-04-10,"Commercial",FALSE,"Suburban","Leinster","Street",FALSE,1,"Van","Low","Diesel","M",600,11871,"F",22,0,8238.68460764568,7988.68460764568,"Single","Student","Driver/Delivery",2,20,10,46000,1,0.956164384,0,0,0
"P0020439",2020,2020-10-10,"Private",FALSE,"Suburban","Munster","Street",FALSE,1,"Hatchback","Med","Petrol","M",1168,25775,"M",23,4,1288.74020486116,1038.74020486116,"Single","Student","Secondary Teacher",4,19,11,5500,1,1,0,0,0
"P0020439",2021,2021-11-14,"Private",FALSE,"Suburban","Munster","Street",FALSE,1,"Hatchback","Med","Petrol","M",1168,25775,"M",24,2,10309.3460422179,10059.3460422179,"Single","Student","Secondary Teacher",5,19,12,8500,1,1,0,0,0
"P0020439",2021,2021-11-23,"Private",FALSE,"Suburban","Munster","Street",FALSE,1,"Hatchback","Med","Petrol","M",1168,25775,"M",24,2,9720.45357017218,9470.45357017218,"Single","Student","Secondary Teacher",5,19,12,8500,1,1,0,0,0
"P0020440",2024,2024-02-02,"Commuting",FALSE,"Suburban","Ulster","Garage",FALSE,1,"Hatchback","Med","Diesel","M",1689,42208,"F",30,2,7234.69896942638,6984.69896942638,"Single","Employed","Lecturer",8,22,7,14500,1,0.312328767,0,0,0
"P0020442",2019,2019-03-23,"Commuting",FALSE,"Rural","Connacht","Street",TRUE,1,"Estate","Med","Diesel","M",1400,43683,"F",51,1,33364.3830152117,33114.3830152117,"Married","Employed","Other",34,17,7,10000,1,1,0,0,0
"P0020442",2021,2021-11-28,"Commuting",FALSE,"Rural","Connacht","Street",TRUE,1,"Estate","Med","Diesel","M",1400,43683,"F",53,1,3088.13351646636,2838.13351646636,"Married","Employed","Other",36,17,9,8000,1,1,0,0,0
"P0020444",2024,2024-10-26,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Diesel","M",698,20034,"M",48,3,19215.7548509979,18965.7548509979,"Married","Employed","Accountant",28,20,8,8500,1,1,0,0,0
"P0020445",2020,2020-12-21,"Commuting",FALSE,"Urban","Leinster","Garage",TRUE,1,"Saloon","Med","Petrol","M",1226,31862,"F",40,2,14424.3979380448,14174.3979380448,"Married","Employed","Garda",21,19,9,17500,1,1,0,0,0
"P0020445",2021,2021-10-24,"Commuting",FALSE,"Urban","Leinster","Garage",TRUE,1,"Saloon","Med","Petrol","M",1226,31862,"F",41,0,11880.9902062602,11630.9902062602,"Married","Employed","Garda",22,19,10,11000,1,1,0,0,0
"P0020446",2021,2021-10-30,"Commuting",FALSE,"Rural","Connacht","Garage",FALSE,1,"Saloon","Low","Diesel","M",600,14827,"M",30,3,3261.76291129357,3011.76291129357,"Married","Employed","Farmer",7,23,12,18500,1,1,0,0,0
"P0020452",2018,2018-10-05,"Private",FALSE,"Suburban","Leinster","Street",TRUE,1,"Hatchback","Low","Petrol","M",600,11004,"M",24,1,18956.5771500859,18706.5771500859,"Single","Student","Doctor",5,19,8,8500,1,1,0,0,0
"P0020453",2020,2020-09-22,"Commuting",FALSE,"Urban","Connacht","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",870,14636,"M",42,0,9885.63607518533,9635.63607518533,"Married","Employed","Other",23,19,7,10500,1,0.391780822,0,0,0
"P0020453",2022,2022-02-19,"Commuting",FALSE,"Urban","Connacht","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",870,14636,"M",44,1,32560.1832102883,32310.1832102883,"Married","Employed","Other",25,19,9,8500,1,1,0,0,0
"P0020454",2016,2016-02-25,"Commuting",FALSE,"Urban","Leinster","Street",FALSE,1,"Saloon","High","Diesel","M",858,25226,"M",29,0,18708.3012836526,18458.3012836526,"Single","Employed","Retail",10,19,8,13000,1,0.978082192,0,0,0
"P0020458",2021,2021-05-05,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Saloon","Med","Diesel","M",3465,75787,"F",46,4,5239.39657697184,4989.39657697184,"Married","Employed","Nurse",29,17,7,8000,2,1,0,0,0
"P0020463",2021,2021-09-10,"Private",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Petrol","M",600,12082,"F",27,2,29935.7854119376,29685.7854119376,"Single","Student","Actuary",5,22,7,8000,1,1,0,0,0
"P0020463",2022,2022-09-09,"Private",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Petrol","M",600,12082,"F",28,0,8063.07612410937,7813.07612410937,"Single","Student","Actuary",6,22,8,9000,1,1,0,0,0
"P0020463",2024,2024-12-30,"Private",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Petrol","M",600,12082,"F",30,1,51455.3609812694,50000,"Single","Student","Actuary",8,22,10,8000,1,1,0,0,0
"P0020464",2021,2021-04-09,"Commuting",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","High","Diesel","M",2932,67539,"F",47,2,37723.9984747984,37473.9984747984,"Married","Employed","Lecturer",30,17,11,13500,1,1,0,0,0
"P0020467",2022,2022-05-30,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Van","Med","Hybrid","A",1410,35377,"F",56,1,14550.9156227639,14300.9156227639,"Married","Employed","Driver/Delivery",39,17,6,16000,2,1,0,0,0
"P0020468",2017,2017-02-23,"Commuting",FALSE,"Suburban","Munster","Street",FALSE,1,"Estate","Low","Petrol","M",619,10912,"F",32,2,3578.03771594056,3328.03771594056,"Married","Employed","Primary Teacher",12,20,5,12500,1,1,0,0,0
"P0020468",2022,2022-11-30,"Commuting",FALSE,"Suburban","Munster","Street",FALSE,1,"Estate","Low","Petrol","M",619,10912,"F",37,4,8600.66805577055,8350.66805577055,"Married","Employed","Primary Teacher",17,20,10,13000,1,1,0,0,0
"P0020470",2022,2022-01-24,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Van","Med","Petrol","M",1512,36450,"F",52,1,11608.0999965129,11358.0999965129,"Married","Employed","Skilled Trades",34,18,10,12500,1,1,0,0,0
"P0020472",2023,2023-07-03,"Commuting",FALSE,"Rural","Munster","Driveway",FALSE,1,"Estate","Low","Hybrid","A",604,11238,"F",58,5,14091.078127153,13841.078127153,"Married","Employed","Garda",41,17,9,12500,1,1,0,0,0
"P0020474",2022,2022-02-17,"Commuting",FALSE,"Suburban","Leinster","Street",FALSE,1,"Van","Med","Petrol","M",600,21626,"M",49,5,15436.1187916821,15186.1187916821,"Married","Employed","Driver/Delivery",30,19,16,10500,1,1,0,0,0
"P0020475",2024,2024-11-27,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Van","Med","Diesel","M",897,20447,"F",33,4,3402.77476430693,3152.77476430693,"Single","Employed","Driver/Delivery",16,17,7,9500,1,1,0,0,0
"P0020480",2023,2023-02-09,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Low","Petrol","M",600,9226,"M",51,4,53451.863667974,50000,"Married","Employed","Other",27,24,9,11000,2,1,0,0,0
"P0020481",2024,2024-11-08,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"Van","Med","Hybrid","A",1246,23434,"M",64,1,27659.0725987294,27409.0725987294,"Married","Employed","Skilled Trades",46,18,7,13000,2,0.849315068,0,0,0
"P0020483",2021,2021-06-05,"Commuting",FALSE,"Suburban","Munster","Garage",FALSE,1,"Estate","Low","Diesel","M",600,10059,"M",44,1,1103.48399301184,853.483993011843,"Married","Employed","Primary Teacher",24,20,9,14500,1,1,0,0,0
"P0020483",2022,2022-04-23,"Commuting",FALSE,"Suburban","Munster","Garage",FALSE,1,"Estate","Low","Diesel","M",600,10059,"M",45,0,8752.08720749155,8502.08720749155,"Married","Employed","Primary Teacher",25,20,10,8500,1,1,0,0,0
"P0020483",2022,2022-09-07,"Commuting",FALSE,"Suburban","Munster","Garage",FALSE,1,"Estate","Low","Diesel","M",600,10059,"M",45,0,31078.8135780102,30828.8135780102,"Married","Employed","Primary Teacher",25,20,10,8500,1,1,0,0,0
"P0020486",2018,2018-10-19,"Commuting",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Estate","Low","Petrol","M",600,15031,"F",30,2,14859.1516537929,14609.1516537929,"Single","Employed","Driver/Delivery",8,22,10,11500,1,1,0,0,0
"P0020487",2022,2022-07-20,"Commercial",FALSE,"Rural","Leinster","Garage",TRUE,1,"SUV","Low","Diesel","M",600,12476,"F",48,1,6001.6354680427,5751.6354680427,"Married","Employed","Farmer",31,17,10,16500,1,0.863013699,0,0,0
"P0020488",2022,2022-06-09,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Saloon","Med","Diesel","M",600,14018,"F",37,1,14952.617632317,14702.617632317,"Married","Self-Employed","Lecturer",19,18,7,15000,2,1,0,0,0
"P0020489",2017,2017-05-06,"Commuting",FALSE,"Urban","Munster","Driveway",FALSE,1,"Hatchback","Med","Petrol","M",919,23440,"M",49,2,10090.7689602807,9840.76896028067,"Married","Employed","Lecturer",32,17,7,7500,1,1,0,0,0
"P0020489",2017,2017-06-27,"Commuting",FALSE,"Urban","Munster","Driveway",FALSE,1,"Hatchback","Med","Petrol","M",919,23440,"M",49,2,8098.60806812709,7848.60806812709,"Married","Employed","Lecturer",32,17,7,7500,1,1,0,0,0
"P0020496",2016,2016-10-18,"Commuting",FALSE,"Urban","Munster","Garage",TRUE,1,"Hatchback","Med","Petrol","M",600,12518,"M",32,1,1439.09483820037,1189.09483820037,"Married","Employed","Unemployed",14,18,11,12000,1,0.536986301,0,0,0
"P0020496",2021,2021-09-07,"Commuting",FALSE,"Urban","Munster","Garage",TRUE,1,"Hatchback","Med","Petrol","M",600,12518,"M",37,4,3715.22931751183,3465.22931751183,"Married","Employed","Unemployed",19,18,16,9500,1,1,0,0,0
"P0020496",2023,2023-05-04,"Commuting",FALSE,"Urban","Munster","Garage",TRUE,1,"Hatchback","Med","Petrol","M",600,12518,"M",39,3,3916.57551062499,3666.57551062499,"Married","Employed","Unemployed",21,18,18,15500,1,1,0,0,0
"P0020498",2016,2016-10-04,"Private",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Petrol","M",686,13276,"M",42,0,5713.44421097396,5463.44421097396,"Married","Unemployed","Accountant",25,17,8,4500,1,0.246575342,0,0,0
"P0020498",2018,2018-02-08,"Private",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Petrol","M",686,13276,"M",44,1,10926.5972813268,10676.5972813268,"Married","Unemployed","Accountant",27,17,10,5000,1,1,0,0,0
